trip_id,timestamp,lat,lon,speed
T005845,2026-08-18T10:40:00,12.906987,77.647191,28.0
T005845,2026-08-18T10:45:00,12.914446,77.64539,31.9
T005845,2026-08-18T10:50:00,12.911606,77.645542,35.0
T005845,2026-08-18T10:55:00,12.9121,77.6446,32.2
T005846,2026-08-18T10:15:00,12.927455,77.656295,37.1
T005846,2026-08-18T10:25:00,12.898979,77.649055,36.8
T005846,2026-08-18T10:35:00,12.913813,77.647009,33.6
T005846,2026-08-18T10:45:00,12.913187,77.645043,19.1
T005846,2026-08-18T10:55:00,12.9121,77.6446,24.2
T005847,2026-08-18T10:15:00,12.903772,77.654032,10.0
T005847,2026-08-18T10:20:00,12.907995,77.64417,24.3
T005847,2026-08-18T10:25:00,12.904027,77.645664,41.4
T005847,2026-08-18T10:30:00,12.905953,77.660964,31.0
T005847,2026-08-18T10:35:00,12.914149,77.644861,24.5
T005847,2026-08-18T10:40:00,12.909916,77.643292,28.9
T005847,2026-08-18T10:45:00,12.911375,77.646945,18.3
T005847,2026-08-18T10:50:00,12.910391,77.646087,33.5
T005847,2026-08-18T10:55:00,12.9121,77.6446,25.5
T005848,2026-08-18T10:15:00,12.915327,77.623391,28.8
T005848,2026-08-18T10:20:00,12.93224,77.648582,20.1
T005848,2026-08-18T10:25:00,12.912852,77.639047,15.2
T005848,2026-08-18T10:30:00,12.909736,77.639585,41.8
T005848,2026-08-18T10:35:00,12.921645,77.644018,24.4
T005848,2026-08-18T10:40:00,12.913428,77.641874,26.2
T005848,2026-08-18T10:45:00,12.912253,77.642752,16.5
T005848,2026-08-18T10:50:00,12.912503,77.645131,18.6
T005848,2026-08-18T10:55:00,12.9121,77.6446,23.4
T005849,2026-08-18T10:15:00,12.909917,77.650486,41.7
T005849,2026-08-18T10:25:00,12.908367,77.64597,44.8
T005849,2026-08-18T10:35:00,12.913642,77.643244,46.2
T005849,2026-08-18T10:45:00,12.908855,77.645345,23.3
T005849,2026-08-18T10:55:00,12.9121,77.6446,3.0
T005850,2026-08-18T10:15:00,12.912825,77.634682,25.5
T005850,2026-08-18T10:20:00,12.919124,77.643579,27.5
T005850,2026-08-18T10:25:00,12.89249,77.64299,41.7
T005850,2026-08-18T10:30:00,12.916855,77.644856,18.0
T005850,2026-08-18T10:35:00,12.911098,77.636014,37.3
T005850,2026-08-18T10:40:00,12.914589,77.64364,40.2
T005850,2026-08-18T10:45:00,12.914475,77.646725,42.4
T005850,2026-08-18T10:50:00,12.914567,77.644059,23.6
T005850,2026-08-18T10:55:00,12.9121,77.6446,13.2
T005851,2026-08-18T10:15:00,12.95537,77.695777,19.5
T005851,2026-08-18T10:25:00,12.951173,77.701136,22.4
T005851,2026-08-18T10:35:00,12.959119,77.696495,29.9
T005851,2026-08-18T10:45:00,12.954454,77.704477,28.0
T005851,2026-08-18T10:55:00,12.9569,77.7011,25.4
T005852,2026-08-18T10:15:00,12.947151,77.699176,24.5
T005852,2026-08-18T10:25:00,12.958044,77.705951,8.0
T005852,2026-08-18T10:35:00,12.957003,77.698224,54.2
T005852,2026-08-18T10:45:00,12.953437,77.702077,19.2
T005852,2026-08-18T10:55:00,12.9569,77.7011,25.7
T005853,2026-08-18T10:15:00,12.915734,77.621943,20.2
T005853,2026-08-18T10:25:00,12.928002,77.607761,34.5
T005853,2026-08-18T10:35:00,12.9195,77.605251,32.7
T005853,2026-08-18T10:45:00,12.917074,77.608802,33.3
T005853,2026-08-18T10:55:00,12.9166,77.6101,29.0
T005854,2026-08-18T10:15:00,12.919141,77.615174,8.2
T005854,2026-08-18T10:20:42.857143,12.923169,77.614423,34.2
T005854,2026-08-18T10:26:25.714286,12.907932,77.60558,40.1
T005854,2026-08-18T10:32:08.571429,12.919138,77.615987,15.4
T005854,2026-08-18T10:37:51.428571,12.916852,77.609479,28.6
T005854,2026-08-18T10:43:34.285714,12.918209,77.607503,35.2
T005854,2026-08-18T10:49:17.142857,12.91647,77.607263,26.6
T005854,2026-08-18T10:55:00,12.9166,77.6101,31.2
T005855,2026-08-18T10:15:00,12.921995,77.608202,20.2
T005855,2026-08-18T10:20:42.857143,12.910994,77.601025,24.8
T005855,2026-08-18T10:26:25.714286,12.911889,77.610996,45.5
T005855,2026-08-18T10:32:08.571429,12.924291,77.609175,20.6
T005855,2026-08-18T10:37:51.428571,12.91878,77.601149,31.2
T005855,2026-08-18T10:43:34.285714,12.912141,77.610626,38.4
T005855,2026-08-18T10:49:17.142857,12.917728,77.611935,25.7
T005855,2026-08-18T10:55:00,12.9166,77.6101,33.0
T005856,2026-08-18T10:15:00,12.914748,77.607548,44.4
T005856,2026-08-18T10:23:00,12.922213,77.622747,18.5
T005856,2026-08-18T10:31:00,12.928545,77.6142,38.3
T005856,2026-08-18T10:39:00,12.910745,77.604503,21.6
T005856,2026-08-18T10:47:00,12.917507,77.611659,29.1
T005856,2026-08-18T10:55:00,12.9166,77.6101,32.7
T005857,2026-08-18T10:15:00,13.035454,77.606331,27.2
T005857,2026-08-18T10:20:42.857143,13.038651,77.595889,26.9
T005857,2026-08-18T10:26:25.714286,13.052171,77.602203,52.7
T005857,2026-08-18T10:32:08.571429,13.037179,77.600573,43.7
T005857,2026-08-18T10:37:51.428571,13.037667,77.603342,21.2
T005857,2026-08-18T10:43:34.285714,13.038973,77.596836,12.5
T005857,2026-08-18T10:49:17.142857,13.034701,77.597402,38.1
T005857,2026-08-18T10:55:00,13.0355,77.597,27.7
T005858,2026-08-18T10:15:00,13.023418,77.602364,40.1
T005858,2026-08-18T10:20:42.857143,13.039043,77.59176,28.5
T005858,2026-08-18T10:26:25.714286,13.048172,77.601595,9.6
T005858,2026-08-18T10:32:08.571429,13.032918,77.586819,42.3
T005858,2026-08-18T10:37:51.428571,13.035487,77.599984,30.7
T005858,2026-08-18T10:43:34.285714,13.033711,77.601178,17.0
T005858,2026-08-18T10:49:17.142857,13.03315,77.59825,37.5
T005858,2026-08-18T10:55:00,13.0355,77.597,18.6
T005859,2026-08-18T10:15:00,13.038382,77.588229,19.1
T005859,2026-08-18T10:21:40,13.033032,77.575034,26.8
T005859,2026-08-18T10:28:20,13.031504,77.594567,18.3
T005859,2026-08-18T10:35:00,13.036923,77.594678,34.4
T005859,2026-08-18T10:41:40,13.040385,77.602323,37.2
T005859,2026-08-18T10:48:20,13.032778,77.600312,24.7
T005859,2026-08-18T10:55:00,13.0355,77.597,26.7
T005860,2026-08-18T10:15:00,13.038715,77.612988,39.2
T005860,2026-08-18T10:23:00,13.038589,77.611567,24.6
T005860,2026-08-18T10:31:00,13.043206,77.597267,14.8
T005860,2026-08-18T10:39:00,13.03982,77.599962,34.7
T005860,2026-08-18T10:47:00,13.037312,77.600213,35.5
T005860,2026-08-18T10:55:00,13.0355,77.597,35.2
T005862,2026-08-18T10:15:00,13.05212,77.576326,27.5
T005862,2026-08-18T10:21:40,13.029485,77.603163,42.8
T005862,2026-08-18T10:28:20,13.033697,77.585838,20.0
T005862,2026-08-18T10:35:00,13.034063,77.606442,9.5
T005862,2026-08-18T10:41:40,13.038439,77.601795,39.6
T005862,2026-08-18T10:48:20,13.033359,77.596606,18.7
T005862,2026-08-18T10:55:00,13.0355,77.597,27.6
T005863,2026-08-18T10:15:00,13.041844,77.594788,14.2
T005863,2026-08-18T10:20:00,13.02594,77.589165,24.6
T005863,2026-08-18T10:25:00,13.051316,77.58561,43.7
T005863,2026-08-18T10:30:00,13.038822,77.591778,37.5
T005863,2026-08-18T10:35:00,13.024819,77.588384,15.9
T005863,2026-08-18T10:40:00,13.035657,77.598209,26.1
T005863,2026-08-18T10:45:00,13.036104,77.594511,57.5
T005863,2026-08-18T10:50:00,13.035251,77.593936,35.5
T005863,2026-08-18T10:55:00,13.0355,77.597,30.6
T005864,2026-08-18T10:15:00,13.041982,77.591047,42.1
T005864,2026-08-18T10:20:42.857143,13.039637,77.586367,35.0
T005864,2026-08-18T10:26:25.714286,13.035317,77.590531,14.4
T005864,2026-08-18T10:32:08.571429,13.025354,77.605334,32.3
T005864,2026-08-18T10:37:51.428571,13.034734,77.604564,52.6
T005864,2026-08-18T10:43:34.285714,13.038199,77.598368,31.2
T005864,2026-08-18T10:49:17.142857,13.037104,77.597118,7.8
T005864,2026-08-18T10:55:00,13.0355,77.597,21.5
T005865,2026-08-18T21:15:00,12.949183,77.751641,29.2
T005865,2026-08-18T21:20:00,12.970486,77.746026,31.3
T005865,2026-08-18T21:25:00,12.966814,77.755539,3.0
T005865,2026-08-18T21:30:00,12.969708,77.750949,11.4
T005865,2026-08-18T21:35:00,12.958762,77.749636,15.6
T005865,2026-08-18T21:40:00,12.966512,77.752184,31.5
T005865,2026-08-18T21:45:00,12.972046,77.755823,32.9
T005865,2026-08-18T21:50:00,12.971743,77.749227,10.0
T005865,2026-08-18T21:55:00,12.9698,77.75,35.3
T005866,2026-08-18T21:15:00,12.969547,77.738444,36.3
T005866,2026-08-18T21:25:00,12.964894,77.751677,32.4
T005866,2026-08-18T21:35:00,12.969965,77.748119,27.8
T005866,2026-08-18T21:45:00,12.967669,77.75041,32.6
T005866,2026-08-18T21:55:00,12.9698,77.75,25.3
T005867,2026-08-18T21:15:00,12.845431,77.665475,3.4
T005867,2026-08-18T21:20:42.857143,12.847239,77.66893,15.0
T005867,2026-08-18T21:26:25.714286,12.85412,77.664481,17.2
T005867,2026-08-18T21:32:08.571429,12.838463,77.660307,22.9
T005867,2026-08-18T21:37:51.428571,12.842096,77.669059,38.2
T005867,2026-08-18T21:43:34.285714,12.843382,77.661107,29.0
T005867,2026-08-18T21:49:17.142857,12.846232,77.659928,42.5
T005867,2026-08-18T21:55:00,12.8452,77.6602,32.8
T005868,2026-08-18T21:15:00,12.938394,77.612715,23.3
T005868,2026-08-18T21:23:00,12.930584,77.622528,24.6
T005868,2026-08-18T21:31:00,12.925067,77.631874,27.9
T005868,2026-08-18T21:39:00,12.934441,77.624152,27.9
T005868,2026-08-18T21:47:00,12.934442,77.621305,31.4
T005868,2026-08-18T21:55:00,12.9352,77.6245,17.6
T005869,2026-08-18T21:15:00,12.934718,77.632769,20.8
T005869,2026-08-18T21:20:00,12.955663,77.622308,11.5
T005869,2026-08-18T21:25:00,12.922286,77.615473,36.5
T005869,2026-08-18T21:30:00,12.93675,77.633458,41.3
T005869,2026-08-18T21:35:00,12.943106,77.621349,26.5
T005869,2026-08-18T21:40:00,12.931418,77.627198,14.4
T005869,2026-08-18T21:45:00,12.936563,77.622026,32.0
T005869,2026-08-18T21:50:00,12.932834,77.624038,15.9
T005869,2026-08-18T21:55:00,12.9352,77.6245,10.1
T005870,2026-08-18T21:15:00,12.964322,77.638215,30.2
T005870,2026-08-18T21:20:00,12.983703,77.635695,22.7
T005870,2026-08-18T21:25:00,12.963955,77.6433,42.5
T005870,2026-08-18T21:30:00,12.964418,77.644866,37.4
T005870,2026-08-18T21:35:00,12.974217,77.64418,20.7
T005870,2026-08-18T21:40:00,12.968678,77.64817,23.1
T005870,2026-08-18T21:45:00,12.971465,77.641983,29.9
T005870,2026-08-18T21:50:00,12.973152,77.638797,10.7
T005870,2026-08-18T21:55:00,12.9719,77.6412,23.2
T005871,2026-08-18T21:15:00,12.982705,77.637618,44.2
T005871,2026-08-18T21:20:00,12.969289,77.643727,22.4
T005871,2026-08-18T21:25:00,12.973452,77.641669,15.9
T005871,2026-08-18T21:30:00,12.973015,77.632023,37.5
T005871,2026-08-18T21:35:00,12.9786,77.63777,36.7
T005871,2026-08-18T21:40:00,12.971508,77.643427,30.6
T005871,2026-08-18T21:45:00,12.970759,77.638093,42.1
T005871,2026-08-18T21:50:00,12.973642,77.64115,22.6
T005871,2026-08-18T21:55:00,12.9719,77.6412,15.5
T005873,2026-08-18T21:15:00,12.913021,77.64453,33.3
T005873,2026-08-18T21:20:42.857143,12.915177,77.651153,8.0
T005873,2026-08-18T21:26:25.714286,12.913313,77.650606,33.1
T005873,2026-08-18T21:32:08.571429,12.919577,77.640413,32.1
T005873,2026-08-18T21:37:51.428571,12.908164,77.653213,23.3
T005873,2026-08-18T21:43:34.285714,12.91124,77.646469,20.5
T005873,2026-08-18T21:49:17.142857,12.910217,77.646882,40.1
T005873,2026-08-18T21:55:00,12.9121,77.6446,36.7
T005874,2026-08-18T21:15:00,12.896983,77.637381,33.4
T005874,2026-08-18T21:25:00,12.909274,77.635451,12.8
T005874,2026-08-18T21:35:00,12.910158,77.644088,17.4
T005874,2026-08-18T21:45:00,12.910741,77.643909,38.9
T005874,2026-08-18T21:55:00,12.9121,77.6446,56.5
T005877,2026-08-18T21:15:00,12.912522,77.655283,32.7
T005877,2026-08-18T21:20:42.857143,12.91122,77.644986,25.3
T005877,2026-08-18T21:26:25.714286,12.914318,77.632143,31.0
T005877,2026-08-18T21:32:08.571429,12.91303,77.638156,26.7
T005877,2026-08-18T21:37:51.428571,12.916136,77.642258,36.9
T005877,2026-08-18T21:43:34.285714,12.912762,77.6459,20.2
T005877,2026-08-18T21:49:17.142857,12.913938,77.644294,23.3
T005877,2026-08-18T21:55:00,12.9121,77.6446,26.2
T005879,2026-08-18T21:15:00,12.969645,77.699426,23.7
T005879,2026-08-18T21:20:42.857143,12.965413,77.7163,31.9
T005879,2026-08-18T21:26:25.714286,12.960652,77.703367,24.2
T005879,2026-08-18T21:32:08.571429,12.960333,77.698896,32.1
T005879,2026-08-18T21:37:51.428571,12.950743,77.706032,21.5
T005879,2026-08-18T21:43:34.285714,12.954104,77.702107,28.9
T005879,2026-08-18T21:49:17.142857,12.95635,77.700277,18.4
T005879,2026-08-18T21:55:00,12.9569,77.7011,36.4
T005880,2026-08-18T21:15:00,12.910123,77.626289,20.5
T005880,2026-08-18T21:20:00,12.919285,77.621651,37.5
T005880,2026-08-18T21:25:00,12.920646,77.604432,46.3
T005880,2026-08-18T21:30:00,12.915001,77.602723,32.1
T005880,2026-08-18T21:35:00,12.916117,77.607362,15.7
T005880,2026-08-18T21:40:00,12.921436,77.614156,11.8
T005880,2026-08-18T21:45:00,12.919025,77.610079,15.8
T005880,2026-08-18T21:50:00,12.916213,77.610865,14.9
T005880,2026-08-18T21:55:00,12.9166,77.6101,26.7
T005881,2026-08-18T21:15:00,12.920354,77.626476,28.5
T005881,2026-08-18T21:20:00,12.910959,77.609501,42.5
T005881,2026-08-18T21:25:00,12.919502,77.618205,19.5
T005881,2026-08-18T21:30:00,12.917696,77.606562,42.7
T005881,2026-08-18T21:35:00,12.921681,77.61408,26.3
T005881,2026-08-18T21:40:00,12.922349,77.609042,37.4
T005881,2026-08-18T21:45:00,12.921059,77.61265,31.5
T005881,2026-08-18T21:50:00,12.914723,77.611581,13.4
T005881,2026-08-18T21:55:00,12.9166,77.6101,27.2
T005883,2026-08-18T21:15:00,13.032829,77.626422,27.4
T005883,2026-08-18T21:21:40,13.031337,77.613368,17.9
T005883,2026-08-18T21:28:20,13.043174,77.599346,35.9
T005883,2026-08-18T21:35:00,13.032686,77.597216,34.4
T005883,2026-08-18T21:41:40,13.036526,77.597657,46.4
T005883,2026-08-18T21:48:20,13.031106,77.597402,45.5
T005883,2026-08-18T21:55:00,13.0355,77.597,31.6
T005884,2026-08-18T21:15:00,13.036849,77.608699,32.3
T005884,2026-08-18T21:21:40,13.048967,77.597579,30.8
T005884,2026-08-18T21:28:20,13.035104,77.594027,33.9
T005884,2026-08-18T21:35:00,13.03761,77.599875,40.1
T005884,2026-08-18T21:41:40,13.03502,77.59666,35.7
T005884,2026-08-18T21:48:20,13.032302,77.594503,42.0
T005884,2026-08-18T21:55:00,13.0355,77.597,31.1
T005885,2026-08-18T21:15:00,13.036891,77.595306,20.4
T005885,2026-08-18T21:21:40,13.028042,77.592253,21.7
T005885,2026-08-18T21:28:20,13.033607,77.590154,11.7
T005885,2026-08-18T21:35:00,13.040148,77.599306,8.0
T005885,2026-08-18T21:41:40,13.032456,77.599342,31.1
T005885,2026-08-18T21:48:20,13.037448,77.597727,31.5
T005885,2026-08-18T21:55:00,13.0355,77.597,30.5
T005886,2026-08-19T08:15:00,12.982446,77.742358,43.4
T005886,2026-08-19T08:23:00,12.952329,77.74631,26.1
T005886,2026-08-19T08:31:00,12.976272,77.753669,34.6
T005886,2026-08-19T08:39:00,12.977764,77.757486,38.0
T005886,2026-08-19T08:47:00,12.968836,77.749868,17.1
T005886,2026-08-19T08:55:00,12.9698,77.75,24.6
T005887,2026-08-19T08:15:00,12.973266,77.767214,19.1
T005887,2026-08-19T08:20:00,12.959563,77.751126,14.7
T005887,2026-08-19T08:25:00,12.962675,77.76142,27.8
T005887,2026-08-19T08:30:00,12.95994,77.75708,21.5
T005887,2026-08-19T08:35:00,12.976553,77.74572,38.2
T005887,2026-08-19T08:40:00,12.97741,77.751209,36.7
T005887,2026-08-19T08:45:00,12.969693,77.751743,42.6
T005887,2026-08-19T08:50:00,12.96798,77.74838,3.2
T005887,2026-08-19T08:55:00,12.9698,77.75,36.5
T005888,2026-08-19T08:15:00,12.989043,77.754301,55.9
T005888,2026-08-19T08:21:40,12.96814,77.755195,31.8
T005888,2026-08-19T08:28:20,12.966026,77.74397,28.7
T005888,2026-08-19T08:35:00,12.960947,77.748445,39.7
T005888,2026-08-19T08:41:40,12.967407,77.746588,21.0
T005888,2026-08-19T08:48:20,12.969008,77.748887,3.0
T005888,2026-08-19T08:55:00,12.9698,77.75,15.7
T005889,2026-08-19T08:15:00,12.826075,77.653905,30.0
T005889,2026-08-19T08:20:42.857143,12.84854,77.655238,19.3
T005889,2026-08-19T08:26:25.714286,12.843252,77.663188,10.7
T005889,2026-08-19T08:32:08.571429,12.836034,77.662031,29.5
T005889,2026-08-19T08:37:51.428571,12.844268,77.662519,33.5
T005889,2026-08-19T08:43:34.285714,12.844686,77.659639,21.4
T005889,2026-08-19T08:49:17.142857,12.844748,77.660335,30.8
T005889,2026-08-19T08:55:00,12.8452,77.6602,32.1
T005890,2026-08-19T08:15:00,12.842733,77.663109,20.5
T005890,2026-08-19T08:23:00,12.855236,77.666735,30.8
T005890,2026-08-19T08:31:00,12.849484,77.667144,22.7
T005890,2026-08-19T08:39:00,12.84539,77.655459,50.5
T005890,2026-08-19T08:47:00,12.844179,77.656196,23.8
T005890,2026-08-19T08:55:00,12.8452,77.6602,34.6
T005891,2026-08-19T08:15:00,12.840335,77.655392,16.4
T005891,2026-08-19T08:20:00,12.831148,77.668185,11.4
T005891,2026-08-19T08:25:00,12.849199,77.66682,22.6
T005891,2026-08-19T08:30:00,12.848401,77.650157,35.1
T005891,2026-08-19T08:35:00,12.848538,77.660867,32.4
T005891,2026-08-19T08:40:00,12.845429,77.655598,31.2
T005891,2026-08-19T08:45:00,12.845918,77.661446,27.4
T005891,2026-08-19T08:50:00,12.844979,77.661002,3.0
T005891,2026-08-19T08:55:00,12.8452,77.6602,28.2
T005892,2026-08-19T08:15:00,12.941668,77.642475,52.3
T005892,2026-08-19T08:20:42.857143,12.922422,77.616309,18.8
T005892,2026-08-19T08:26:25.714286,12.950043,77.63085,25.4
T005892,2026-08-19T08:32:08.571429,12.934973,77.622962,20.8
T005892,2026-08-19T08:37:51.428571,12.933076,77.627535,23.5
T005892,2026-08-19T08:43:34.285714,12.936745,77.626041,18.0
T005892,2026-08-19T08:49:17.142857,12.933862,77.62463,29.1
T005892,2026-08-19T08:55:00,12.9352,77.6245,30.9
T005893,2026-08-19T08:15:00,12.939355,77.625082,20.5
T005893,2026-08-19T08:20:42.857143,12.930619,77.602534,37.1
T005893,2026-08-19T08:26:25.714286,12.928622,77.62412,28.6
T005893,2026-08-19T08:32:08.571429,12.93783,77.627058,36.6
T005893,2026-08-19T08:37:51.428571,12.933779,77.619182,28.0
T005893,2026-08-19T08:43:34.285714,12.933545,77.626274,31.7
T005893,2026-08-19T08:49:17.142857,12.933647,77.625115,18.1
T005893,2026-08-19T08:55:00,12.9352,77.6245,9.2
T005894,2026-08-19T08:15:00,12.925855,77.649765,33.8
T005894,2026-08-19T08:20:00,12.922575,77.632092,14.4
T005894,2026-08-19T08:25:00,12.9371,77.634159,25.1
T005894,2026-08-19T08:30:00,12.928093,77.623543,16.8
T005894,2026-08-19T08:35:00,12.923779,77.629302,32.7
T005894,2026-08-19T08:40:00,12.931365,77.627098,27.8
T005894,2026-08-19T08:45:00,12.933393,77.625509,24.3
T005894,2026-08-19T08:50:00,12.933002,77.626971,45.3
T005894,2026-08-19T08:55:00,12.9352,77.6245,41.5
T005895,2026-08-19T08:15:00,12.925939,77.614227,43.4
T005895,2026-08-19T08:25:00,12.937489,77.61451,30.7
T005895,2026-08-19T08:35:00,12.92957,77.626437,28.5
T005895,2026-08-19T08:45:00,12.93558,77.624114,23.6
T005895,2026-08-19T08:55:00,12.9352,77.6245,8.1
T005896,2026-08-19T08:15:00,12.92584,77.611807,42.2
T005896,2026-08-19T08:25:00,12.92517,77.615012,17.3
T005896,2026-08-19T08:35:00,12.932624,77.619151,17.9
T005896,2026-08-19T08:45:00,12.938065,77.623075,44.1
T005896,2026-08-19T08:55:00,12.9352,77.6245,27.0
T005897,2026-08-19T08:15:00,12.989934,77.649374,15.5
T005897,2026-08-19T08:20:42.857143,12.966008,77.647313,31.5
T005897,2026-08-19T08:26:25.714286,12.971776,77.631364,36.9
T005897,2026-08-19T08:32:08.571429,12.963733,77.644652,33.1
T005897,2026-08-19T08:37:51.428571,12.957464,77.645766,33.2
T005897,2026-08-19T08:43:34.285714,12.973243,77.642108,12.7
T005897,2026-08-19T08:49:17.142857,12.971124,77.642424,31.4
T005897,2026-08-19T08:55:00,12.9719,77.6412,15.3
T005898,2026-08-19T08:15:00,12.963527,77.645481,34.3
T005898,2026-08-19T08:20:42.857143,12.973288,77.64241,29.8
T005898,2026-08-19T08:26:25.714286,12.974316,77.633712,34.0
T005898,2026-08-19T08:32:08.571429,12.976083,77.640891,17.0
T005898,2026-08-19T08:37:51.428571,12.965374,77.642086,16.8
T005898,2026-08-19T08:43:34.285714,12.97373,77.638563,14.7
T005898,2026-08-19T08:49:17.142857,12.972431,77.642529,42.1
T005898,2026-08-19T08:55:00,12.9719,77.6412,27.2
T005899,2026-08-19T08:15:00,12.972044,77.646823,15.0
T005899,2026-08-19T08:20:00,12.955641,77.638868,21.3
T005899,2026-08-19T08:25:00,12.970865,77.644072,35.0
T005899,2026-08-19T08:30:00,12.96844,77.643473,22.8
T005899,2026-08-19T08:35:00,12.970296,77.644443,14.4
T005899,2026-08-19T08:40:00,12.975957,77.634357,29.6
T005899,2026-08-19T08:45:00,12.976353,77.638778,22.4
T005899,2026-08-19T08:50:00,12.972056,77.639921,27.1
T005899,2026-08-19T08:55:00,12.9719,77.6412,9.3
T005900,2026-08-19T08:15:00,12.959998,77.646255,19.1
T005900,2026-08-19T08:25:00,12.978968,77.644462,40.1
T005900,2026-08-19T08:35:00,12.966392,77.640116,47.1
T005900,2026-08-19T08:45:00,12.97631,77.639931,14.9
T005900,2026-08-19T08:55:00,12.9719,77.6412,33.5
T005901,2026-08-19T08:15:00,12.968646,77.626547,37.0
T005901,2026-08-19T08:23:00,12.961058,77.639736,20.1
T005901,2026-08-19T08:31:00,12.978283,77.645581,24.5
T005901,2026-08-19T08:39:00,12.977672,77.645685,16.2
T005901,2026-08-19T08:47:00,12.972535,77.640804,22.2
T005901,2026-08-19T08:55:00,12.9719,77.6412,34.3
T005902,2026-08-19T08:15:00,12.968488,77.643834,12.8
T005902,2026-08-19T08:23:00,12.977171,77.626502,26.6
T005902,2026-08-19T08:31:00,12.978372,77.649504,33.7
T005902,2026-08-19T08:39:00,12.965402,77.640416,47.1
T005902,2026-08-19T08:47:00,12.974562,77.640989,40.6
T005902,2026-08-19T08:55:00,12.9719,77.6412,15.2
T005903,2026-08-19T08:15:00,12.914116,77.634157,23.1
T005903,2026-08-19T08:20:42.857143,12.896101,77.634808,11.8
T005903,2026-08-19T08:26:25.714286,12.905527,77.629005,23.1
T005903,2026-08-19T08:32:08.571429,12.912308,77.646252,39.5
T005903,2026-08-19T08:37:51.428571,12.907707,77.640213,19.4
T005903,2026-08-19T08:43:34.285714,12.913498,77.645361,23.4
T005903,2026-08-19T08:49:17.142857,12.91437,77.644438,23.1
T005903,2026-08-19T08:55:00,12.9121,77.6446,21.2
T005904,2026-08-19T08:15:00,12.919086,77.657645,27.6
T005904,2026-08-19T08:20:42.857143,12.893942,77.648902,12.3
T005904,2026-08-19T08:26:25.714286,12.919114,77.652084,11.3
T005904,2026-08-19T08:32:08.571429,12.916309,77.643531,15.6
T005904,2026-08-19T08:37:51.428571,12.913394,77.641111,3.0
T005904,2026-08-19T08:43:34.285714,12.915652,77.64566,35.1
T005904,2026-08-19T08:49:17.142857,12.914446,77.644991,37.0
T005904,2026-08-19T08:55:00,12.9121,77.6446,24.5
T005905,2026-08-19T08:15:00,12.912222,77.655002,24.8
T005905,2026-08-19T08:20:00,12.900969,77.649225,43.0
T005905,2026-08-19T08:25:00,12.9143,77.635993,48.1
T005905,2026-08-19T08:30:00,12.915729,77.642687,33.3
T005905,2026-08-19T08:35:00,12.910382,77.63444,35.5
T005905,2026-08-19T08:40:00,12.915718,77.649695,27.1
T005905,2026-08-19T08:45:00,12.913588,77.644984,44.2
T005905,2026-08-19T08:50:00,12.911812,77.644364,23.4
T005905,2026-08-19T08:55:00,12.9121,77.6446,45.6
T005906,2026-08-19T08:15:00,12.909872,77.632029,26.7
T005906,2026-08-19T08:23:00,12.914413,77.622069,19.3
T005906,2026-08-19T08:31:00,12.926041,77.648453,33.7
T005906,2026-08-19T08:39:00,12.916231,77.646266,40.6
T005906,2026-08-19T08:47:00,12.912807,77.642714,41.5
T005906,2026-08-19T08:55:00,12.9121,77.6446,27.3
T005907,2026-08-19T08:15:00,12.91491,77.638002,25.9
T005907,2026-08-19T08:23:00,12.910508,77.634197,22.9
T005907,2026-08-19T08:31:00,12.913855,77.647123,30.4
T005907,2026-08-19T08:39:00,12.918503,77.651033,28.1
T005907,2026-08-19T08:47:00,12.910517,77.646833,18.8
T005907,2026-08-19T08:55:00,12.9121,77.6446,38.8
T005908,2026-08-19T08:15:00,12.894051,77.634942,37.8
T005908,2026-08-19T08:20:42.857143,12.910335,77.653853,15.0
T005908,2026-08-19T08:26:25.714286,12.906588,77.652074,21.4
T005908,2026-08-19T08:32:08.571429,12.906022,77.642158,42.4
T005908,2026-08-19T08:37:51.428571,12.914185,77.642831,18.0
T005908,2026-08-19T08:43:34.285714,12.910343,77.643422,38.1
T005908,2026-08-19T08:49:17.142857,12.910822,77.643115,31.5
T005908,2026-08-19T08:55:00,12.9121,77.6446,34.0
T005909,2026-08-19T08:15:00,12.894342,77.653914,25.3
T005909,2026-08-19T08:23:00,12.90837,77.643266,31.6
T005909,2026-08-19T08:31:00,12.919748,77.64852,24.9
T005909,2026-08-19T08:39:00,12.913612,77.644344,17.9
T005909,2026-08-19T08:47:00,12.909181,77.647645,32.8
T005909,2026-08-19T08:55:00,12.9121,77.6446,32.7
T005910,2026-08-19T08:15:00,12.91762,77.645641,26.9
T005910,2026-08-19T08:25:00,12.919726,77.645195,46.3
T005910,2026-08-19T08:35:00,12.916338,77.648102,30.8
T005910,2026-08-19T08:45:00,12.909829,77.641278,28.6
T005910,2026-08-19T08:55:00,12.9121,77.6446,9.8
T005911,2026-08-19T08:15:00,12.915429,77.627299,41.6
T005911,2026-08-19T08:21:40,12.919729,77.641344,29.6
T005911,2026-08-19T08:28:20,12.919206,77.644442,38.6
T005911,2026-08-19T08:35:00,12.90673,77.643157,26.2
T005911,2026-08-19T08:41:40,12.909456,77.648537,20.2
T005911,2026-08-19T08:48:20,12.910718,77.641604,29.1
T005911,2026-08-19T08:55:00,12.9121,77.6446,41.3
T005912,2026-08-19T08:15:00,12.901976,77.64492,29.5
T005912,2026-08-19T08:20:00,12.926186,77.655969,32.5
