trip_id,employee_id
T005959,E00682
T005959,E00390
T005959,E00057
T005959,E00792
T005960,E00540
T005960,E00144
T005960,E00384
T005960,E00575
T005961,E00753
T005961,E00042
T005961,E00050
T005961,E00705
T005962,E00225
T005962,E00595
T005962,E00061
T005962,E00609
T005963,E00202
T005963,E00120
T005963,E00072
T005963,E00416
T005964,E00293
T005964,E00204
T005964,E00401
T005964,E00078
T005965,E00427
T005965,E00470
T005965,E00681
T005965,E00634
T005966,E00344
T005966,E00353
T005967,E00373
T005967,E00115
T005967,E00346
T005967,E00365
T005967,E00104
T005967,E00379
T005967,E00696
T005967,E00614
T005967,E00791
T005967,E00034
T005967,E00488
T005967,E00226
T005967,E00560
T005967,E00642
T005967,E00228
T005967,E00521
T005967,E00574
T005967,E00095
T005968,E00653
T005968,E00069
T005968,E00355
T005968,E99940
T005969,E00062
T005969,E00123
T005969,E00796
T005969,E00372
T005969,E00349
T005969,E00351
T005969,E00156
T005969,E00251
T005969,E00559
T005969,E00255
T005969,E00084
T005969,E00591
T005969,E00610
T005969,E00628
T005969,E00568
T005969,E00167
T005970,E00239
T005970,E00735
T005970,E00418
T005970,E00679
T005970,E00008
T005970,E00135
T005970,E00201
T005970,E00594
T005971,E00420
T005971,E00092
T005971,E00649
T005971,E00316
T005971,E00026
T005971,E00580
T005971,E00219
T005971,E00221
T005972,E00289
T005972,E00548
T005972,E00021
T005972,E00650
T005972,E00254
T005972,E00342
T005972,E00775
T005972,E00523
T005973,E00314
T005973,E00270
T005973,E00360
T005973,E00350
T005973,E00085
T005973,E00233
T005973,E00411
T005973,E00046
T005974,E00041
T005974,E00307
T005974,E00417
T005974,E00321
T005975,E00071
T005975,E00474
T005975,E00424
T005975,E00179
T005976,E00558
T005976,E00458
T005976,E00312
T005976,E00394
T005977,E00612
T005977,E00091
T005977,E00210
T005977,E00029
T005978,E00367
T005978,E00113
T005978,E00514
T005978,E00296
T005979,E00366
T005979,E00356
T005979,E00288
T005980,E00148
T005980,E00712
T005980,E00461
T005980,E00099
T005980,E00734
T005980,E00332
T005980,E00765
T005980,E00563
T005980,E00248
T005980,E00040
T005980,E00090
T005980,E00310
T005980,E00522
T005980,E00711
T005980,E00663
T005980,E00550
T005980,E00374
T005980,E00763
T005981,E00601
T005981,E00088
T005982,E00157
T005982,E00656
T005982,E00238
T005982,E00246
T005982,E00749
T005982,E00740
T005982,E00232
T005982,E00657
T005983,E00383
T005983,E00588
T005983,E99763
T005983,E00518
T005983,E00780
T005983,E00116
T005983,E00194
T005983,E00341
T005984,E00786
T005985,E00244
T005985,E00686
T005985,E00318
T005985,E00280
T005986,E00760
T005986,E00284
T005986,E00397
T005986,E00690
T005987,E00639
T005987,E00632
T005987,E00025
T005987,E00578
T005988,E00209
T005988,E00331
T005989,E00752
T005989,E00406
T005989,E00773
T005989,E00016
T005989,E00710
T005989,E00009
T005989,E00051
T005989,E00605
T005989,E00762
T005989,E00398
T005989,E00291
T005989,E00230
T005989,E00688
T005989,E00333
T005989,E00549
T005989,E00800
T005989,E00459
T005989,E00297
T005990,E00779
T005990,E00253
T005990,E00572
T005990,E00565
T005990,E00325
T005990,E00273
T005990,E99294
T005990,E00409
T005990,E00329
T005990,E00252
T005990,E00199
T005990,E99187
T005990,E00191
T005990,E00077
T005990,E00003
T005990,E00630
T005990,E00795
T005990,E00647
T005991,E00556
T005991,E00660
T005991,E00460
T005991,E00337
T005991,E00018
T005991,E00086
T005991,E00161
T005991,E00258
T005991,E00142
T005991,E00783
T005992,E00756
T005992,E00315
T005992,E00524
T005992,E00767
T005992,E00052
T005992,E00456
T005992,E99276
T005992,E00272
T005992,E00680
T005992,E00597
T005992,E00388
T005992,E99700
T005992,E00265
T005992,E00689
T005992,E00676
T005992,E00596
T005992,E00579
T005992,E00159
T005993,E00798
T005993,E00536
T005993,E00022
T005993,E00631
T005993,E00033
T005993,E00723
T005993,E00655
T005993,E00482
T005993,E00448
T005993,E00693
T005993,E00368
T005993,E00096
T005993,E00335
T005993,E00080
T005993,E00515
T005993,E00754
T005993,E00218
T005993,E00153
T005994,E00542
T005994,E00702
T005994,E00082
T005994,E00731
T005994,E00087
T005994,E00577
T005994,E00607
T005994,E00186
T005994,E00672
T005995,E00730
T005995,E00338
T005995,E00699
T005995,E00124
T005995,E00675
T005995,E99253
T005995,E00616
T005995,E00466
T005996,E00510
T005996,E00438
T005996,E00469
T005996,E00581
T005996,E00661
T005996,E00564
T005996,E00282
T005996,E99968
T005997,E00024
T005997,E00185
T005997,E00154
T005997,E00500
T005997,E00758
T005997,E00443
T005997,E00751
T005997,E99899
T005998,E00619
T005998,E00678
T005998,E00717
T005998,E00532
T005998,E00465
T005998,E00240
T005998,E00769
T005998,E00260
T005999,E00259
T005999,E00551
T005999,E00126
T005999,E00738
T005999,E00173
T005999,E00444
T005999,E00011
T005999,E00134
T006000,E00140
T006001,E00541
T006001,E00269
T006001,E00744
T006001,E00750
T006001,E00520
T006001,E00020
T006001,E00222
T006001,E00362
T006002,E00493
T006002,E00704
T006002,E00673
T006002,E00234
T006002,E00797
T006002,E00348
T006002,E00014
T006002,E00097
T006003,E00313
T006003,E00546
T006003,E00407
T006003,E00299
T006003,E00340
T006003,E00503
T006003,E00089
T006003,E00183
T006004,E00056
T006004,E00032
T006004,E00432
T006004,E00741
T006004,E00213
T006004,E00203
T006004,E00468
T006004,E00190
T006005,E00143
T006005,E00111
T006005,E00131
T006005,E00298
T006005,E00160
T006005,E00419
T006005,E99493
T006005,E00359
T006006,E00301
T006006,E00665
T006006,E00613
T006007,E00718
T006007,E00472
T006007,E00369
T006007,E00155
T006008,E00271
T006008,E00211
T006008,E00330
T006008,E00573
T006009,E00593
T006009,E00007
T006009,E00266
T006009,E00059
T006010,E00215
T006010,E00423
T006010,E00128
T006010,E00010
T006011,E00093
T006011,E00286
T006011,E00777
T006011,E00415
T006012,E00283
T006012,E00357
T006012,E00480
T006012,E00485
T006013,E00477
T006013,E00677
T006013,E00742
T006013,E99469
T006014,E00714
T006014,E00687
T006014,E00615
T006014,E00421
T006015,E00471
T006015,E00172
T006015,E00177
T006015,E00453
T006016,E00425
T006016,E00507
T006016,E00517
T006016,E00319
T006017,E00707
T006017,E00276
T006017,E00399
T006017,E00422
T006017,E00112
T006017,E00237
T006017,E00389
T006017,E00674
T006017,E00618
T006017,E00492
T006017,E00187
T006017,E00728
T006017,E00787
T006017,E00499
T006017,E00709
T006017,E00670
T006017,E00512
T006017,E00150
T006018,E00669
T006018,E00308
T006018,E00625
T006018,E00076
T006018,E00555
T006018,E00166
T006018,E00603
T006018,E00094
T006018,E00295
T006018,E00626
T006018,E00651
T006018,E00519
T006018,E00152
T006018,E00544
T006018,E00539
T006018,E00508
T006018,E00725
T006018,E00181
T006019,E00431
T006019,E00279
T006019,E00582
T006019,E00683
T006019,E00309
T006019,E00217
T006019,E00292
T006020,E00235
T006020,E00285
T006020,E00764
T006020,E00447
T006020,E00449
T006020,E00633
T006020,E00058
T006020,E00220
T006021,E00300
T006021,E00162
T006021,E00584
T006021,E00027
T006021,E00197
T006021,E00721
T006021,E00652
T006021,E00637
T006022,E00736
T006022,E00695
T006022,E00713
T006022,E00481
T006022,E00370
T006022,E00133
T006022,E00410
T006022,E00223
T006023,E00277
T006023,E00250
T006023,E00487
T006023,E00049
T006023,E00433
T006023,E00048
T006023,E00664
T006023,E00196
T006024,E00464
T006024,E00243
T006024,E00666
T006024,E00545
T006024,E00511
T006024,E00537
T006024,E00604
T006024,E00478
T006025,E00788
T006025,E00229
T006025,E00175
T006025,E00483
T006025,E00065
T006025,E00171
T006025,E00513
T006025,E00249
T006026,E00345
T006027,E00589
T006027,E00498
T006027,E00533
T006027,E00743
T006028,E00441
T006028,E00208
T006028,E00205
T006028,E00445
T006029,E00311
T006029,E00405
T006029,E00662
T006029,E00214
T006030,E00404
T006030,E00385
T006030,E00685
T006030,E00302
T006031,E00739
T006031,E00698
T006031,E00428
T006031,E00587
T006032,E00023
T006032,E00380
T006032,E99108
T006032,E00044
T006033,E00426
T006033,E00184
T006033,E00358
T006033,E00450
T006034,E00045
T006034,E00303
T006034,E00212
T006034,E00700
T006035,E00442
T006035,E00354
T006035,E00509
T006035,E00772
T006036,E00381
T006036,E00182
T006036,E00102
T006036,E00436
T006037,E00538
T006037,E00117
T006037,E00489
T006037,E00392
T006037,E00352
T006037,E00242
T006037,E00063
T006037,E00766
T006037,E00241
T006037,E00236
T006037,E00304
T006037,E00075
T006037,E00122
T006037,E00600
T006037,E99969
T006037,E00439
T006037,E00323
T006037,E00377
T006038,E00004
T006038,E00667
T006038,E00132
T006038,E00193
T006038,E00531
T006038,E00585
T006038,E00081
T006038,E99406
T006038,E00570
T006038,E00694
T006038,E00454
T006038,E00141
T006038,E00496
T006038,E00671
T006038,E00047
T006038,E00012
T006038,E00755
T006038,E00602
T006039,E00278
T006039,E00149
T006039,E00376
T006039,E00455
T006039,E00039
T006039,E00598
T006039,E00393
T006039,E00720
T006040,E00408
T006040,E00327
T006040,E00198
T006040,E00363
T006040,E99656
T006040,E00495
T006040,E00127
T006040,E00771
T006041,E00785
T006041,E00475
T006041,E00703
T006041,E00737
T006041,E00528
T006041,E00043
T006041,E00324
T006041,E00109
T006042,E00322
T006042,E00727
T006042,E00715
T006042,E00281
T006042,E00403
T006042,E00413
T006042,E00621
T006042,E00535
T006043,E00262
T006043,E00257
T006043,E99687
T006043,E00073
T006043,E00320
T006043,E00163
T006043,E00055
T006043,E00060
T006044,E00729
T006044,E00553
T006044,E00100
T006044,E00139
T006044,E00074
T006044,E00641
T006044,E00188
T006044,E00147
T006045,E00562
T006045,E00036
T006045,E00552
T006045,E00130
T006045,E00643
T006045,E00028
T006045,E00146
T006045,E00586
T006046,E00554
T006046,E00402
T006046,E00192
T006046,E00784
T006047,E00505
T006047,E00479
T006047,E00645
T006047,E00002
T006048,E00617
T006048,E00103
T006048,E00098
T006048,E00640
T006049,E00606
T006049,E00168
T006049,E00013
T006049,E00305
T006050,E00414
T006050,E00526
T006050,E00005
T006050,E00326
T006051,E00101
T006051,E00145
T006051,E00794
T006051,E00770
T006052,E00189
T006052,E00635
T006052,E00110
T006052,E00169
T006053,E00501
T006053,E00119
T006053,E00263
T006053,E00231
T006054,E00516
T006054,E00138
T006054,E00118
T006054,E00684
T006054,E00158
T006054,E00746
T006054,E00387
T006054,E00692
T006054,E00030
T006054,E00294
T006054,E00019
T006054,E00017
T006054,E00799
T006054,E00599
T006054,E00206
T006054,E00543
T006054,E00275
T006054,E00701
T006055,E00054
T006055,E00165
T006056,E00343
T006056,E00434
T006056,E00502
T006056,E00648
T006056,E00566
T006056,E00624
T006056,E00180
T006056,E00164
T006057,E00576
T006057,E00793
T006057,E00620
T006057,E00462
T006057,E00592
T006057,E00590
T006057,E00391
T006057,E00776
T006058,E00467
T006058,E00708
T006058,E00053
T006058,E99068
T006058,E00290
T006058,E00658
T006058,E00268
T006058,E00274
T006059,E00719
T006059,E00200
T006059,E00170
T006059,E00227
T006059,E00306
T006059,E00724
T006059,E00174
T006059,E00386
T006060,E00151
T006061,E00120
T006061,E00753
T006061,E99129
T006061,E00470
T006062,E00609
T006062,E00681
T006062,E99842
T006062,E00384
T006063,E00476
T006063,E00427
T006063,E00595
T006063,E00225
T006064,E00057
T006064,E00061
T006064,E00416
T006064,E00575
T006065,E00078
T006065,E00540
T006065,E00293
T006065,E00401
T006066,E00353
T006066,E00144
T006066,E00490
T006066,E00705
T006067,E00334
T006067,E00042
T006067,E00390
T006067,E00050
T006068,E00204
T006068,E00792
T006068,E00344
T006068,E00682
T006069,E00642
T006069,E00379
T006069,E00774
T006069,E00696
T006069,E00095
T006069,E00560
T006069,E00034
T006069,E00346
T006069,E00104
T006069,E00653
T006069,E00373
T006069,E00365
T006069,E00228
T006069,E00069
T006069,E00488
T006069,E00574
T006069,E00654
T006069,E00115
T006070,E00355
T006070,E00614
T006070,E00226
T006070,E00791
T006070,E00521
T006071,E00167
T006071,E00062
T006071,E00349
T006071,E00084
T006071,E00255
T006071,E00591
T006071,E00372
T006071,E00251
T006071,E00559
T006071,E00123
T006071,E00628
T006071,E00796
T006071,E00351
T006071,E00610
T006071,E00568
T006072,E00594
T006072,E00239
T006072,E00316
T006072,E00135
T006072,E00026
T006072,E00201
T006072,E00008
T006072,E00418
T006073,E00219
T006073,E00735
T006073,E00092
T006073,E00221
T006073,E00649
T006073,E00580
T006074,E00021
T006074,E00254
T006074,E00360
T006074,E00233
T006074,E00350
T006074,E00083
T006074,E00548
T006074,E00289
T006075,E00035
T006075,E00650
T006075,E00775
T006075,E00321
T006075,E00046
T006075,E00342
T006075,E00417
T006075,E00270
T006076,E00041
T006076,E00523
T006076,E00411
T006077,E00107
T006077,E00210
T006077,E00179
T006077,E00091
T006078,E00474
T006078,E00367
T006078,E00394
T006078,E00288
T006079,E00424
T006079,E00612
T006079,E00375
T006079,E00558
T006080,E00748
T006080,E00312
T006080,E00071
T006080,E00514
T006081,E00113
T006081,E00356
T006082,E00088
T006082,E00040
T006082,E00601
T006082,E00790
T006082,E00374
T006082,E00550
T006082,E00310
T006082,E00763
T006082,E00332
T006082,E00765
T006082,E00248
T006082,E00663
T006082,E00090
T006082,E00563
T006082,E00148
T006082,E00734
T006082,E00522
T006082,E00712
T006083,E00504
T006083,E00461
T006084,E99005
T006084,E00588
T006084,E00207
T006084,E00238
T006084,E00246
T006084,E00157
T006084,E00656
T006084,E00194
T006085,E00740
T006085,E00780
T006085,E00116
T006085,E00657
T006085,E00341
T006085,E00518
T006085,E00786
T006085,E00437
T006086,E00331
T006086,E00632
T006086,E00284
T006086,E00760
T006087,E00025
T006087,E00397
T006087,E00686
T006087,E00280
T006088,E00209
T006088,E00318
T006088,E00639
T006088,E00114
T006089,E00690
T006090,E00572
T006090,E99992
T006090,E00267
T006090,E00016
T006090,E00009
T006090,E00291
T006090,E00273
T006090,E00199
T006090,E00252
T006090,E00329
T006090,E00406
T006090,E00051
T006090,E00129
T006090,E00688
T006090,E00605
T006090,E00178
T006090,E00460
T006090,E00779
T006091,E00337
T006091,E00752
T006091,E00003
T006091,E00161
T006091,E00795
T006091,E00783
T006091,E00018
T006091,E99435
T006091,E00409
T006091,E00561
T006091,E00191
T006091,E00398
T006091,E00647
T006091,E00142
T006091,E00297
T006091,E00565
T006091,E00077
T006091,E00253
T006092,E00333
T006092,E00038
T006092,E00773
T006092,E00710
T006092,E00556
T006092,E00258
T006092,E00325
T006092,E00497
T006092,E00125
T006092,E00762
T006092,E00800
T006093,E00315
T006093,E00577
T006093,E00542
T006093,E00096
T006093,E00655
T006093,E00607
T006093,E00798
T006093,E00597
T006093,E99074
T006093,E00515
T006093,E00159
T006093,E00368
T006093,E00631
T006093,E00272
T006093,E00218
T006093,E00080
T006093,E00579
T006093,E00456
T006094,E00186
T006094,E00335
T006094,E00756
T006094,E00037
T006094,E00723
T006094,E00689
T006094,E00767
T006094,E00033
T006094,E00693
T006094,E00524
T006094,E99653
T006094,E99537
T006094,E00482
T006094,E00265
T006094,E00052
T006094,E00716
T006094,E00672
T006094,E00732
T006095,E00448
T006095,E00754
T006095,E00789
T006095,E00153
T006095,E00082
T006095,E00087
T006095,E00731
T006095,E00596
T006095,E00702
T006095,E00680
T006095,E00676
T006096,E00466
T006096,E00532
T006096,E00616
T006096,E00510
T006096,E00557
T006096,E00173
T006096,E00738
T006096,E00443
T006097,E00364
T006097,E00678
T006097,E00717
T006097,E99526
T006097,E00260
T006097,E00024
T006097,E00699
T006097,E00438
T006098,E00282
T006098,E00730
T006098,E00581
T006098,E00137
T006098,E00769
T006098,E00259
T006098,E00134
T006098,E00758
T006099,E00154
T006099,E00011
T006099,E00706
T006099,E00444
T006099,E00338
T006099,E00661
T006099,E00675
T006099,E00126
T006100,E00124
T006100,E00751
T006100,E00469
T006100,E99064
T006100,E00619
T006100,E00240
T006101,E00301
T006101,E00269
T006101,E00359
T006101,E00673
T006101,E00020
T006101,E00247
T006101,E00203
T006101,E00797
T006102,E00546
T006102,E00419
T006102,E00520
T006102,E00362
T006102,E00160
T006102,E00644
T006102,E00613
T006102,E00299
T006103,E00468
T006103,E00190
T006103,E00407
T006103,E00665
T006103,E00744
T006103,E00032
T006103,E00183
T006103,E00056
T006104,E00213
T006104,E00541
T006104,E00313
T006104,E00750
T006104,E00089
T006104,E00463
T006104,E00340
T006104,E00298
T006105,E00432
T006105,E00348
T006105,E00097
T006105,E00222
T006105,E00131
T006105,E00014
T006106,E00742
T006106,E00718
T006106,E00485
T006106,E00573
T006107,E00471
T006107,E00059
T006107,E00093
T006107,E00517
T006108,E00215
T006108,E00480
T006108,E00330
T006108,E00453
T006109,E00778
T006109,E00423
T006109,E00172
T006109,E00583
T006110,E00421
T006110,E00369
T006110,E00425
T006110,E00010
T006111,E00211
T006111,E00177
T006111,E00070
T006111,E00283
T006112,E00714
T006112,E00007
T006112,E00128
T006112,E00677
T006113,E00486
T006113,E00105
T006113,E00357
T006113,E00472
T006114,E00319
T006114,E00593
T006114,E00266
T006114,E00506
T006115,E99284
T006115,E00155
T006116,E00446
T006116,E00725
T006116,E00768
T006116,E00399
T006116,E00295
T006116,E00651
T006116,E00181
T006116,E00582
T006116,E00626
T006116,E00603
T006116,E00669
T006116,E00544
T006116,E00308
T006116,E00237
T006116,E00292
T006116,E00166
T006116,E00112
T006116,E00152
T006117,E00440
T006117,E00389
T006117,E99045
T006117,E00519
T006117,E00094
T006117,E00683
T006117,E00625
T006117,E00150
T006117,E00187
T006117,E00709
T006117,E00539
T006117,E00508
T006117,E00279
T006117,E00217
T006117,E00276
T006117,E00670
T006117,E00726
T006117,E00618
T006118,E00431
T006118,E00435
T006118,E00674
T006118,E00512
T006118,E00076
T006118,E00429
T006118,E00492
T006118,E00555
T006118,E00484
T006118,E00499
T006119,E00736
T006119,E00637
T006119,E00537
T006119,E00049
T006119,E00196
T006119,E99658
T006119,E00652
T006119,E00171
T006120,E00345
T006120,E00487
T006120,E00721
T006120,E00048
T006120,E00229
T006120,E00695
T006120,E00478
T006120,E00513
T006121,E00464
T006121,E00666
T006121,E00664
T006121,E00300
T006121,E00764
T006121,E00249
T006121,E00788
T006121,E00058
T006122,E00175
T006122,E00065
T006122,E00430
T006122,E00243
T006122,E00136
T006122,E00197
T006122,E00285
T006122,E00133
T006123,E00511
T006123,E00604
T006123,E00447
T006123,E00713
T006123,E00481
T006123,E00220
T006123,E00410
T006123,E00223
T006124,E00250
T006124,E00433
T006124,E00633
T006124,E00162
T006124,E00584
T006124,E00235
T006124,E00027
T006124,E00483
T006125,E00545
T006126,E00380
T006126,E00205
T006126,E00182
T006126,E00001
T006127,E00442
T006127,E00303
T006127,E00404
T006127,E00662
T006128,E99811
T006128,E00336
T006128,E00781
T006128,E00044
T006129,E00509
T006129,E00450
T006129,E00045
T006129,E00400
T006130,E00371
T006130,E00498
T006130,E00214
T006130,E00745
T006131,E00547
T006131,E00358
T006131,E00587
T006131,E00354
T006132,E00426
T006132,E00311
T006132,E00023
T006132,E00441
T006133,E00589
T006133,E00436
T006133,E00381
T006133,E00385
T006134,E00102
T006134,E00772
T006134,E00525
T006134,E00212
T006135,E00208
T006135,E00739
T006135,E00698
T006135,E00302
T006136,E00743
T006136,E00405
T006136,E00428
T006136,E99135
T006137,E00412
T006138,E00733
T006138,E00377
T006138,E00122
T006138,E00392
T006138,E00063
T006138,E00304
T006138,E00538
T006138,E00691
T006138,E00600
T006138,E00473
T006138,E00451
T006138,E00352
T006138,E00242
T006138,E00323
T006138,E00529
T006138,E00766
T006138,E00256
T006138,E00236
T006139,E00489
T006139,E00439
T006139,E00241
T006140,E00496
T006140,E00278
T006140,E00531
T006140,E00755
T006140,E00667
T006140,E00004
T006140,E00452
T006140,E00393
T006140,E00047
T006140,E00585
T006140,E00395
T006140,E00455
T006140,E00567
T006140,E00598
T006140,E00193
T006140,E00106
T006140,E00671
T006140,E00570
T006141,E00602
T006141,E00039
T006141,E00149
T006141,E00454
T006141,E00141
T006141,E00108
T006141,E00012
T006141,E00081
T006141,E00782
T006141,E00376
T006141,E00720
T006142,E00403
T006142,E00322
T006142,E00043
T006142,E00535
T006142,E00629
T006142,E00327
T006142,E99881
T006142,E00771
T006143,E00408
T006143,E00621
T006143,E00528
T006143,E00715
T006143,E00785
T006143,E00264
T006143,E00727
T006143,E00363
T006144,E00413
T006144,E00737
T006144,E00703
T006144,E00109
T006144,E00324
T006145,E00643
T006145,E00729
T006145,E00317
T006145,E00100
T006145,E00262
T006145,E00552
T006145,E00163
T006145,E00130
T006146,E00055
T006146,E99139
T006146,E00257
T006146,E00553
T006146,E00147
T006146,E00608
T006146,E00586
T006146,E00139
T006147,E00074
T006147,E00784
T006147,E00562
T006147,E00192
T006147,E99669
T006147,E00320
T006147,E00036
T006147,E00402
T006148,E99388
T006148,E99103
T006148,E00641
T006148,E00188
T006149,E00326
T006149,E00098
T006149,E00501
T006149,E00189
T006150,E00757
T006150,E00103
T006150,E00640
T006150,E00635
T006151,E00005
T006151,E00013
T006151,E00145
T006151,E00002
T006152,E00305
T006152,E00339
T006152,E00770
T006152,E00526
T006153,E00101
T006153,E00168
T006153,E00110
T006153,E00505
T006154,E00119
T006154,E00645
T006154,E00479
T006154,E00617
T006155,E00494
T006155,E00794
T006155,E00263
T006155,E00231
T006156,E00017
T006156,E99645
T006156,E00138
T006156,E00701
T006156,E00030
T006156,E00799
T006156,E00054
T006156,E00118
T006156,E00599
T006156,E00692
T006156,E00015
T006156,E00646
T006156,E00387
T006156,E00746
T006156,E00006
T006156,E00206
T006156,E00019
T006156,E00294
T006157,E00165
T006158,E00592
T006158,E00624
T006158,E00719
T006158,E00386
T006158,E00467
T006158,E00391
T006158,E00502
T006158,E00793
T006159,E00343
T006159,E99156
T006159,E00121
T006159,E00462
T006159,E99611
T006159,E00590
T006159,E00620
T006159,E00708
T006160,E00306
T006160,E00658
T006160,E00200
T006160,E00566
T006160,E00776
T006160,E00724
T006160,E00648
T006160,E00576
T006161,E00434
T006161,E00164
T006161,E00274
T006161,E00053
T006161,E00268
T006161,E00174
T006161,E00170
T006162,E00120
T006162,E00401
T006162,E00384
T006162,E00202
T006163,E00540
T006163,E00390
T006163,E00705
T006163,E00344
T006164,E99634
T006164,E00609
T006164,E00470
T006164,E00416
T006165,E00057
T006165,E00682
T006165,E99203
T006165,E00595
T006166,E00427
T006166,E00353
T006166,E00293
T006166,E00061
T006167,E00634
T006167,E00042
T006167,E00792
T006167,E00050
T006168,E00144
T006168,E00476
T006168,E00490
T006168,E00078
T006169,E00334
T006169,E00681
T006170,E00365
T006170,E00774
T006170,E00653
T006170,E00379
T006170,E00355
T006170,E00346
T006170,E00642
T006170,E00614
T006170,E00095
T006170,E00654
T006170,E00488
T006170,E00574
T006170,E00791
T006170,E00696
T006170,E00104
T006170,E00560
T006170,E00373
T006170,E00521
T006171,E00228
T006172,E00251
T006172,E00559
T006172,E00372
T006172,E00255
T006172,E00796
T006172,E00628
T006172,E00156
T006172,E00084
T006172,E00349
T006172,E00123
T006172,E00062
T006173,E00316
T006173,E00735
T006173,E00092
T006173,E00580
T006173,E00219
T006173,E00008
T006173,E00135
T006173,E00649
T006174,E00026
T006174,E00679
T006174,E00594
T006174,E00239
T006174,E00221
T006174,E00201
T006174,E00420
T006174,E00418
T006175,E00289
T006175,E00085
T006175,E99677
T006175,E00360
T006175,E00046
T006175,E00270
T006175,E00548
T006175,E00342
T006176,E00307
T006176,E00523
T006176,E00321
T006176,E00233
T006176,E00041
T006176,E00254
T006176,E00650
T006176,E00411
T006177,E00035
T006177,E00314
T006177,E00350
T006177,E00417
T006178,E00424
T006178,E00558
T006178,E00107
T006178,E00029
T006179,E00210
T006179,E00612
T006179,E00366
T006179,E00312
T006180,E00179
T006180,E00375
T006180,E00356
T006180,E00071
T006181,E00394
T006181,E00474
T006181,E00288
T006181,E00091
T006182,E00458
T006182,E00367
T006182,E00296
T006182,E00514
T006183,E00748
T006183,E00113
T006184,E00663
T006184,E00332
T006184,E00090
T006184,E00601
T006184,E00712
T006184,E00148
T006184,E00550
T006184,E00765
T006184,E00461
T006184,E00248
T006184,E00763
T006184,E00522
T006184,E00088
T006184,E00790
T006184,E00734
T006184,E00563
T006184,E00099
T006184,E00711
T006185,E00310
T006185,E00504
T006185,E00040
T006186,E00341
T006186,E00780
T006186,E00383
T006186,E00749
T006186,E00246
T006186,E00656
T006186,E00786
T006186,E00588
T006187,E00437
T006187,E00518
T006187,E00207
T006187,E00194
T006187,E00157
T006187,E00740
T006187,E00116
T006187,E00657
T006188,E00238
T006189,E00397
T006189,E00760
T006189,E00114
T006189,E00284
T006190,E00209
T006190,E00632
T006190,E00025
T006190,E00578
T006191,E00244
T006191,E00639
T006191,E00280
T006191,E00318
T006192,E00686
T006193,E00660
T006193,E00497
T006193,E00460
T006193,E00549
T006193,E00129
T006193,E00688
T006193,E00779
T006193,E00398
T006193,E00258
T006193,E00325
T006193,E00459
T006193,E00795
T006193,E00161
T006193,E00565
T006193,E00556
T006193,E00267
T006193,E00178
T006193,E00016
T006194,E00406
T006194,E00003
T006194,E00630
T006194,E00125
T006194,E00009
T006194,E00199
T006194,E00409
T006194,E00297
T006194,E00253
T006194,E00762
T006194,E99768
T006194,E00191
T006194,E00252
T006194,E00018
T006194,E00572
T006194,E00773
T006194,E00800
T006194,E00142
T006195,E00329
T006195,E00783
T006195,E00561
T006195,E00710
T006195,E00647
T006195,E00230
T006195,E00038
T006195,E00273
T006195,E00337
T006195,E00086
T006195,E00605
T006195,E00333
T006196,E00096
T006196,E00272
T006196,E00767
T006196,E99579
T006196,E00265
T006196,E00315
T006196,E00515
T006196,E00716
T006196,E00542
T006196,E00524
T006196,E00723
T006196,E00756
T006196,E00080
T006196,E00456
T006196,E00596
T006196,E00482
T006196,E00052
T006196,E00087
T006197,E00655
T006197,E00731
T006197,E00335
T006197,E00082
T006197,E00680
T006197,E00153
T006197,E00798
T006197,E00037
T006197,E00033
T006197,E00607
T006197,E00577
T006197,E00159
T006197,E00536
T006197,E00759
T006197,E00597
T006197,E00186
T006197,E00693
T006197,E00388
T006198,E00672
T006198,E00702
T006198,E00579
T006198,E00789
T006198,E00732
T006198,E00631
T006198,E00676
T006198,E00218
T006198,E00754
T006199,E00364
T006199,E00661
T006199,E00469
T006199,E00466
T006199,E00124
T006199,E00126
T006199,E00024
T006199,E00751
T006200,E00699
T006200,E00140
T006200,E00619
T006200,E00176
T006200,E00616
T006200,E00137
T006200,E00382
T006200,E00260
T006201,E00581
T006201,E00444
T006201,E00730
T006201,E00758
T006201,E00769
T006201,E00717
T006201,E00706
T006201,E00240
T006202,E00465
T006202,E00154
T006202,E00675
T006202,E00678
T006202,E00443
T006202,E00532
T006202,E00282
T006202,E00259
T006203,E00510
T006203,E00134
T006203,E00500
T006203,E00173
T006203,E00738
T006203,E00011
T006203,E00438
T006204,E00432
T006204,E00298
T006204,E00644
T006204,E00089
T006204,E00520
T006204,E00362
T006204,E00744
T006204,E00056
T006205,E00301
T006205,E00741
T006205,E00131
T006205,E00203
T006205,E00407
T006205,E00613
T006205,E00419
T006205,E00190
T006206,E00493
T006206,E00704
T006206,E00673
T006206,E00247
T006206,E00160
T006206,E00213
T006206,E00503
T006206,E00468
T006207,E00111
T006207,E00541
T006207,E00797
T006207,E00348
T006207,E00014
T006207,E00463
T006207,E00665
T006207,E00234
T006208,E00546
T006208,E00750
T006208,E00183
T006208,E00359
T006208,E00020
T006208,E00032
T006208,E00299
T006208,E00222
T006209,E00340
T006209,E00097
T006209,E00269
T006209,E99809
T006209,E00143
T006210,E00486
T006210,E00615
T006210,E00172
T006210,E00742
T006211,E00155
T006211,E00714
T006211,E00687
T006211,E00330
T006212,E00266
